Macro,Sector,Lag,F_Statistic,P_Value
Brent_Crude,Nifty_Auto_Return,1,0.1323188722382191,0.7164917469525843
Brent_Crude,Nifty_Auto_Return,2,0.0642251463362607,0.937816986665091
Brent_Crude,Nifty_Auto_Return,3,0.21095963784024274,0.8887035048289093
Brent_Crude,Nifty_FMCG_Return,1,3.267122205083205,0.07244939358895947
Brent_Crude,Nifty_FMCG_Return,2,1.6810821954166464,0.1893073167509948
Brent_Crude,Nifty_FMCG_Return,3,1.603832002990841,0.19050843189254985
Brent_Crude,Nifty_Metal_Return,1,1.6493876377136991,0.20078973141073997
Brent_Crude,Nifty_Metal_Return,2,2.4627752183045777,0.08828765516001323
Brent_Crude,Nifty_Metal_Return,3,1.9749313035120963,0.11976715255172382
Brent_Crude,Nifty_Realty_Return,1,0.4658280009731885,0.4958417296565065
Brent_Crude,Nifty_Realty_Return,2,0.3367451443659324,0.7145745568451938
Brent_Crude,Nifty_Realty_Return,3,0.6228195705594621,0.6012065236637715
Brent_Crude,Nifty_Energy_Return,1,1.06931282055268,0.30256949895005825
Brent_Crude,Nifty_Energy_Return,2,0.8159404276459852,0.44397828304402376
Brent_Crude,Nifty_Energy_Return,3,0.5813528062596446,0.6280510867805092
Brent_Crude,Nifty_Infra_Return,1,0.10394111805107402,0.7475465809832694
Brent_Crude,Nifty_Infra_Return,2,0.07142612576440817,0.9310934841512957
Brent_Crude,Nifty_Infra_Return,3,0.21143799554580292,0.8883717342082743
Brent_Crude,Nifty_PSE_Return,1,3.127502129776332e-05,0.9955444848288005
Brent_Crude,Nifty_PSE_Return,2,0.05426597975045564,0.9471968372837065
Brent_Crude,Nifty_PSE_Return,3,0.16070725050038626,0.9226365858852128
Brent_Crude,Nifty_Media_Return,1,0.008166367772951006,0.9281012036995482
Brent_Crude,Nifty_Media_Return,2,0.016005315171355828,0.9841235986689344
Brent_Crude,Nifty_Media_Return,3,0.3648975326331639,0.7784330254270923
India_GDP,Nifty_50_Return,1,0.09672430761770097,0.7561775979442408
India_GDP,Nifty_50_Return,2,0.1271428648138829,0.8806930147201762
India_GDP,Nifty_50_Return,3,1.772348187825691,0.15447650029588347
India_GDP,Nifty_Bank_Return,1,0.1265095273099249,0.7225198544988749
India_GDP,Nifty_Bank_Return,2,0.3671451107961904,0.6932668353080611
India_GDP,Nifty_Bank_Return,3,1.7919746676987147,0.1507306974132012
India_GDP,Nifty_IT_Return,1,1.4675438993217005,0.22741485334499398
India_GDP,Nifty_IT_Return,2,0.5568867329257721,0.5740504895804706
India_GDP,Nifty_IT_Return,3,0.6480136147746107,0.5852730211925857
India_GDP,Nifty_Pharma_Return,1,0.05828296398133987,0.8095216062519345
India_GDP,Nifty_Pharma_Return,2,0.4572605521720418,0.6338055436390266
India_GDP,Nifty_Pharma_Return,3,1.1173190115461713,0.3437320852612739
India_GDP,Nifty_Auto_Return,1,0.0027733289678218524,0.9580627249236269
India_GDP,Nifty_Auto_Return,2,0.1313715169317593,0.8769824650648638
India_GDP,Nifty_Auto_Return,3,1.8378273819751958,0.14231606105080374
India_GDP,Nifty_FMCG_Return,1,1.9264583067781489,0.1669628066589901
India_GDP,Nifty_FMCG_Return,2,1.1417969955053848,0.3217241265708162
India_GDP,Nifty_FMCG_Return,3,2.3569697741691993,0.073714066819559
India_GDP,Nifty_Metal_Return,1,0.8228340267765542,0.36563685611202645
India_GDP,Nifty_Metal_Return,2,0.537856379899653,0.585006973907958
India_GDP,Nifty_Metal_Return,3,0.6522923169660833,0.582596012746797
India_GDP,Nifty_Realty_Return,1,0.04284422849838181,0.8362665799872777
India_GDP,Nifty_Realty_Return,2,0.18048931993540682,0.8350242335399011
India_GDP,Nifty_Realty_Return,3,0.9354953787962443,0.42495162592574864
India_GDP,Nifty_Energy_Return,1,0.0724559121285141,0.7881203901979904
India_GDP,Nifty_Energy_Return,2,0.7501375373487053,0.4738861937271903
India_GDP,Nifty_Energy_Return,3,2.1355279820502746,0.09773547513185103
India_GDP,Nifty_Infra_Return,1,0.5812345123405173,0.44688534141073116
India_GDP,Nifty_Infra_Return,2,0.6662238614266826,0.5150042608389176
India_GDP,Nifty_Infra_Return,3,1.9446896557854791,0.12442312069181993
India_GDP,Nifty_PSE_Return,1,1.1173884001595513,0.29198129796266703
India_GDP,Nifty_PSE_Return,2,1.2667399177802439,0.28444156543719884
India_GDP,Nifty_PSE_Return,3,2.5609427142066545,0.05676606437660018
India_GDP,Nifty_Media_Return,1,3.0856597516913915,0.08078573151454932
India_GDP,Nifty_Media_Return,2,1.8787074964230626,0.15600233907777647
India_GDP,Nifty_Media_Return,3,3.234850069122332,0.0237953775219554
India_CPI,Nifty_50_Return,1,0.171441302384357,0.679355969516151
India_CPI,Nifty_50_Return,2,1.6502249004759055,0.19512209743063055
India_CPI,Nifty_50_Return,3,1.9248803255735634,0.12756724989856624
India_CPI,Nifty_Bank_Return,1,0.08708943598679508,0.7682705679628943
India_CPI,Nifty_Bank_Return,2,2.2930382430018157,0.10412971776585682
India_CPI,Nifty_Bank_Return,3,3.1666775521192676,0.025990831543230578
India_CPI,Nifty_IT_Return,1,0.8876671417219238,0.3474472200558114
India_CPI,Nifty_IT_Return,2,0.20786225650116094,0.8125287650944449
India_CPI,Nifty_IT_Return,3,0.27877318412750274,0.8406629872246875
India_CPI,Nifty_Pharma_Return,1,3.5234927813246952,0.06221804437639581
India_CPI,Nifty_Pharma_Return,2,2.126553400452336,0.12246557122144114
India_CPI,Nifty_Pharma_Return,3,1.5920861595478837,0.193297234764188
India_CPI,Nifty_Auto_Return,1,1.9502737901902636,0.16437799480228216
India_CPI,Nifty_Auto_Return,2,1.1014429021280112,0.33479340766843296
India_CPI,Nifty_Auto_Return,3,1.3438050572686668,0.26203162360973187
India_CPI,Nifty_FMCG_Return,1,1.483895815389204,0.2248539091303598
